Pressure,Valve,Flow,Production
8.815889359,39.68857956,1534.588867,4399.864
8.874135971,39.54352188,1534.434692,4178.819
8.871952057,39.4526825,1551.884155,4520.608
8.869084358,39.36183929,1541.043823,4493.167
8.864940643,39.27099991,1543.723267,4163.829
8.860239983,39.40101624,1524.064819,4297.702
8.854856491,39.62566376,1542.323364,4258.62
8.849473953,39.85031128,1537.413818,4016.755
8.829632759,40.0749588,1532.504272,4735.927
8.787519455,40.29960632,1532.639282,4306.521
8.845547676,40.10768127,1539.996338,4160.033
8.910540581,39.63299561,1533.126709,4348.974
8.90152359,39.9848938,1538.891846,4260.116
8.809988022,41.04059982,1532.515259,4108.006
8.850402832,41.39249802,1542.526367,4596.579
8.911919594,40.40880966,1538.083496,4497.833
8.913221359,40.3078804,1546.797729,4558.656
8.923581123,40.20694733,1535.84314,4122.992
8.836335182,40.00508499,1541.468262,4436.313
8.920057297,39.91152954,1558.95752,4210.632
8.94139576,39.82188416,1539.645874,4342.892
8.869045258,39.73224258,1544.035156,4552.461
8.823304176,39.64260101,1538.965088,4350.973
8.816728592,39.51324844,1555.650391,4419.394
8.967004776,38.91234589,1526.852783,4125.317
8.86071682,40.1253891,1546.644409,4047.89
8.87370491,40.32211685,1537.503296,4194.777
8.862085342,40.14870453,1528.097046,4068.778
8.853749275,39.97529221,1537.591797,4351.267
8.871661186,39.81951523,1543.47644,4582.679
8.967150688,39.75600433,1543.068481,4497.769
8.877603531,39.69249344,1537.594238,4256.208
8.901023865,39.62898254,1534.208252,4075.612
8.855561256,39.50196075,1533.387939,4023.083
8.889528275,39.43844986,1545.901978,4704.205
8.927296638,39.37493896,1541.471924,4302.65
8.959024429,39.31142807,1546.128052,4376.643
8.959923744,39.24791718,1540.286499,4428.682
8.88650322,39.18440628,1532.585205,4182.266
8.899894714,39.12089539,1549.463013,4085.798
8.936060905,39.0995903,1537.068604,4328.453
8.876039505,39.0697937,1543.95166,4404.825
7.489778042,43.24510956,1170.224365,5590.284
9.53339386,37.87581635,1384.929443,4995.113
9.432580948,38.71340179,1421.498535,4907.269
9.530743599,36.49474716,1432.91272,4717.259
9.068771362,38.26554108,1394.911865,4558.097
8.69833374,44.58980942,1379.5625,4490.754
8.500355721,42.67556381,1423.419434,4219.201
8.648479462,40.56811523,1383.17688,4193.257
8.917922974,39.99272156,1372.904785,4243.816
8.83743763,39.70013809,1386.875488,4301.029
8.973847389,38.80181885,1379.776611,4076.958
8.695308685,50.81972885,1265.952759,4045.388
9.163645744,37.86486435,1441.263428,4448.695
9.194917679,36.22093201,1411.165283,4605.416
9.284269333,36.20376205,1389.571533,4738.021
9.413490295,36.46830368,1399.119385,4110.761
9.595648766,37.32458115,1495.9021,4127.651
9.356473923,38.19109726,1156.333374,4022.491
9.762793541,42.3119812,1334.600586,4133.536
9.44701767,42.39255142,1365.207397,4198.105
9.41400528,41.71921539,1379.49353,4518.75
9.542079926,40.97623825,1367.328857,4671.686
9.593694687,40.23326492,1285.788574,4448.926
9.535148621,39.49028778,1211.154907,4354.972
9.827067375,38.74731445,1221.446777,4082.068
9.860610962,38.61240768,1225.768799,4278.771
9.516168594,39.26442337,1229.856445,4221.909
9.213245392,39.91643906,1211.432251,4096.919
9.120741844,40.56845474,1242.966064,4373.194
9.018263817,41.22047424,1289.909424,4693.368
8.993162155,41.87248993,1294.801392,4680.135
8.973208427,42.02804565,1304.285889,4251.474
9.041460037,41.71585846,1358.4823,4204.461
9.131542206,42.13101196,1406.85022,4059.574
9.025493622,42.59584427,1524.603027,4215.285
9.149683952,39.83727264,1495.268555,4774.121
9.11095047,39.23597336,1551.790771,4812.254
9.16401577,40.13700104,1525.918701,4690.292
8.863063812,41.871521,1561.972168,4697.449
8.911834717,40.70793152,1556.320923,4270.708
8.818634033,40.47783661,1541.400024,4586.759
8.724119186,40.2477417,1563.674194,4397.872
8.731378555,40.01764679,1550.159302,4232.04
8.707242966,39.82138062,1535.14563,4410.699
8.795239449,39.80718994,1546.348267,4227.637
8.899846077,39.79299545,1525.811523,4637.65
8.893754959,39.77880478,1540.759644,4468.807
8.967815399,39.76461411,1529.422119,4455.331
8.989715576,39.75042343,1549.280273,4014.244
8.982616425,39.73622894,1538.413452,4326.775
9.085103035,39.72203827,1550.429321,4045.504
9.009259224,39.7078476,1543.417969,4398.079
8.855973244,39.69365311,1548.655396,4579.091
8.80574131,39.67946243,1541.727173,4564.805
8.755509377,39.66527176,1546.957764,4456.784
8.660425186,39.65108109,1546.842285,4190.987
8.954553604,39.6368866,1525.203491,4342.796
9.456962585,39.62269592,1556.711914,4202.971
9.332346916,39.60850525,1536.698853,4288.778
9.156023979,39.59431076,1536.66687,4720.755
9.058480263,39.81273651,1536.634888,4664.605
8.745505333,41.18122101,1536.602783,4624.385
8.756314278,40.34508896,1546.929199,4578.001
8.360909462,38.80841446,1326.876343,4409.732
8.682384491,36.27333832,1091.162354,4048.798
8.71693325,38.87595749,1305.422607,4070.535
8.80993557,40.72612381,1329.394043,4032.678
8.855762482,41.33698654,1461.048706,4166.553
8.776360512,40.93632889,1441.875732,4034.357
8.696957588,40.48114014,1458.549316,4287.335
8.684482574,40.02595139,1462.525879,4096.053
8.76736927,39.57076263,1465.688599,4019.2
8.813196182,39.33370209,1449.070557,4139.188
8.772851944,39.49903107,1462.431396,4392.827
8.778849602,39.81591415,1471.170044,4296.662
8.785190582,40.13279343,1459.997803,4383.634
8.820405006,40.77845001,1466.156738,4033.972
8.799256325,41.53000641,1461.793457,4047.886
8.746973991,42.28156281,1484.747192,4435.583
8.728336334,42.26551437,1512.727295,4381.442
8.717550278,42.00253677,1507.333252,4621.75
8.711964607,41.73955917,1523.091431,4129.146
8.725707054,41.48849487,1571.826782,4417.474
8.826972961,41.97550201,1528.532471,4534.696
8.813660622,42.46250916,1531.707397,4352.271
8.780358315,42.9495163,1539.454224,4767.805
8.747056961,43.43652344,1523.174561,4654.595
8.713755608,43.92002106,1514.374023,4090.082
8.649531364,43.08639526,1532.163574,4365.173
8.789020538,42.25277328,1542.527466,4287.149
8.876413345,41.41914749,1538.171143,4285.895
8.868789673,40.93164825,1527.458618,4085.247
8.781303406,41.71858978,1547.833496,4513.686
8.800107956,41.08220291,1552.163086,4804.358
8.835202217,40.87388611,1534.190186,4782.929
8.879435539,41.06866455,1544.09729,4357.226
8.801963806,41.26344299,1528.755005,4396.037
8.843290329,41.45822144,1536.115845,4293.612
8.869487762,41.65299988,1534.877075,4418.057
8.866861343,41.84778214,1539.337769,4503.712
8.877729416,42.04256058,1538.969116,4620.332
8.898819923,42.23733902,1534.779541,4389.73
8.745172501,42.43211746,1537.984741,4354.637
8.492843628,42.57212067,1543.106567,4452.838
8.398165703,42.55836105,1545.079956,4164.208
8.233463287,42.58292389,1535.39502,4340.386
8.038276672,42.99214935,1532.224976,4490.944
7.888094425,43.401371,1543.439087,4698.883
7.737912655,43.89271164,1527.939697,4521.346
7.587730885,45.18854904,1534.578003,4238.962
7.426123619,44.62831116,1523.43103,4527.309
7.351848602,43.02165604,1478.347656,4346.381
7.291629314,44.78583527,1369.571167,4281.079
8.57668972,35.63241959,1216.773193,4028.537
8.769628525,38.09705353,1263.126099,4001.115
8.379390717,38.36749649,1264.906738,4016.33
8.62156105,36.55585861,1356.44873,4045.421
8.646658897,37.06942749,1366.622559,4163.147
8.475576401,38.61013794,1362.275391,4060.944
8.500234604,38.64406586,1357.784058,4163.467
8.536108971,38.42623138,1352.915405,4046.61
8.534704208,38.2083931,1361.335083,4262.349
8.571147919,38.47693634,1368.709351,4181.143
8.570463181,38.52981186,1369.683594,4260.983
8.524878502,38.58268738,1355.316406,4094.665
8.48006916,38.68843842,1355.958496,4040.849
8.522007942,38.74131393,1339.976196,4110.692
8.737923622,38.1627388,1360.028198,4088.816
8.557543755,39.6046524,1419.883789,4179.467
8.589342117,41.15932465,1438.110229,4026.818
8.508464813,41.99918747,1460.950684,4036.415
8.590799332,40.44481277,1470.359985,4259.281
8.72262001,38.95788574,1453.957153,4286.604
8.717745781,38.84872437,1460.343384,4059.26
8.662283897,38.73955917,1484.365845,4186.125
8.684308052,39.0014534,1469.696655,4176.652
8.698435783,39.42364502,1471.129639,4256.706
8.696044922,39.84583664,1470.575806,4075.827
8.688230515,38.3868866,1452.007324,4073.12
8.68529892,37.85284042,1336.217529,4342.53
8.546561241,39.32138824,1360.410767,4115.969
8.563646317,38.34401321,1331.508301,4126.035
8.59112072,37.06522751,1395.371216,4059.599
8.484417915,42.51808548,1344.082764,4436.764
8.428964615,38.54796982,1371.713501,4039.14
8.62315464,38.79119873,1345.0896,4100.374
8.630899429,39.56171036,1369.574585,4332.37
8.638643265,41.35845947,1341.298828,4038.985
8.61367321,38.74417496,1338.614502,4195.688
8.588093758,39.99169159,1373.888062,4254.229
8.633505821,36.54500961,1365.998901,4260.927
8.73526001,39.32685852,1409.640259,4098.544
8.706817627,39.69667816,1420.969604,4213.945
8.656980515,40.33254623,1425.884033,4147.636
8.651576042,40.96841812,1433.281006,4225.841
8.698771477,40.28401947,1420.286255,4272.556
8.9252491,38.23825836,1452.417969,4179.402
8.883606911,39.0787468,1475.010986,4032.845
8.73511219,40.75972366,1485.192505,4344.157
8.766998291,41.10480499,1494.22229,4458.606
8.823558807,41.08796692,1496.570679,4231.555
8.876749039,41.07112885,1502.656006,4320.848
8.885546684,40.96984863,1530.084961,4162.771
8.894161224,40.78297424,1549.046509,4134.234
8.900891304,40.59609604,1553.153198,4581.781
8.888480186,40.40921783,1567.438599,4520.795
8.876070023,40.22234344,1574.89917,4469.556
8.889307022,40.12382889,1582.332153,4311.47
8.864709854,40.12627411,1571.547241,4430.611
8.809030533,40.12872314,1581.726074,4379.588
8.853608131,40.13117218,1576.938232,4466.11
8.894480705,40.10961914,1573.508057,4597.082
8.92270565,40.07907867,1571.832642,4227.87
8.950931549,40.04853821,1570.157104,4577.019
8.979157448,40.10905838,1568.481689,4193.627
8.939318657,40.35451889,1579.675903,4430.482
8.860096931,40.5999794,1584.725586,4170.159
8.834114075,40.8454361,1588.936035,4498.617
8.857528687,41.29727173,1571.987549,4487.392
8.831498146,41.80936432,1578.783203,4564.284
8.741018295,42.32145309,1563.06311,4316.963
8.76312542,42.81175995,1610.81311,4493.852
8.579959869,41.77318954,1588.559448,4254.378
8.877898216,40.48302841,1575.119751,4449.937
8.843853951,40.0529747,1579.111816,4339.597
8.843431473,40.11662292,1579.027466,4356.796
8.806377411,40.19903183,1568.295898,4592.027
8.769324303,40.28144073,1584.121704,4413.519
8.784799576,40.36385345,1592.385742,4646.314
8.840659142,40.44626236,1587.630127,4408.569
8.894440651,40.52867126,1575.319458,4699.512
8.827828407,40.61108017,1573.340332,4382.062
8.770949364,40.69348907,1569.553223,4781.648
9.003447533,40.77589798,1566.77478,4319.513
8.932876587,40.46157074,1595.693359,4606.689
8.972827911,39.9441185,1580.26416,4460.859
8.959765434,40.14865875,1576.036133,4489.737
8.927142143,40.35320282,1572.124023,4663.358
8.907803535,40.54843521,1581.946655,4341.392
8.920495033,40.65783691,1579.410522,4466.542
8.923658371,40.76723862,1570.410767,4311.986
8.901207924,40.87664032,1571.681885,4512.75
8.913887978,40.98604202,1572.560059,4288.667
8.930128098,41.09543991,1573.43811,4716.178
8.894620895,41.20484161,1576.569824,4230.041
8.8549757,41.31424332,1574.806885,4342.8
8.901025772,41.30374146,1572.932129,4294.769
8.949062347,41.25561142,1571.057373,4413.479
8.945556641,41.2074852,1569.182739,4428.696
8.922874451,41.15935516,1569.764648,4485.565
8.917333603,41.11122894,1578.559692,4361.221
8.910223961,41.06309891,1574.896729,4252.781
8.887220383,41.01496887,1580.520386,4295.768
8.864216805,40.96684265,1569.32373,4497.975
8.841212273,40.91871262,1563.880249,4492.192
8.850698471,40.8705864,1575.547852,4494.658
8.864153862,40.81559753,1590.878296,4429.991
8.865364075,40.73828125,1582.32666,4137.957
8.866573334,40.66096878,1577.187866,4410.517
8.867110252,40.5836525,1580.568359,4482.403
8.861244202,40.50634003,1579.774414,4477.985
8.855378151,40.42902374,1579.037598,4429.431
8.849513054,40.35171127,1579.465698,4531.979
8.862448692,40.27439499,1579.893677,4468.883
8.88420105,40.18175888,1576.088989,4413.016
8.905954361,40.0594368,1572.061768,4605.576
8.927706718,39.9371109,1578.81604,4378.938
8.906108856,39.814785,1585.570313,4601.651
8.875844955,39.69245911,1578.175537,4364.779
8.845582008,39.57013702,1578.107056,4569.157
8.856633186,39.44781113,1577.417358,4361.542
8.893121719,39.32548523,1577.084595,4411.287
8.923861504,39.20315933,1578.415161,4452.675
8.94695282,39.08083344,1579.745605,4643.337
8.788287163,38.84934235,1443.246948,4562.962
8.72851944,39.29096222,1392.193237,5223.934
8.745980263,39.73257828,1433.740356,5018.366
8.753133774,40.88847733,1518.183228,4440.972
8.791790009,41.85308075,1574.781128,4184.395
8.905397415,41.34653473,1564.049316,4457.055
8.924895287,40.83998871,1585.613281,4614.188
8.935112953,40.33344269,1583.812744,4343.438
8.903093338,40.4434433,1582.012329,4235.249
8.864954948,40.67353439,1591.58374,4564.021
8.845678329,40.90362549,1572.611572,4431.692
8.826401711,41.10832596,1590.59729,4562.125
8.86337471,41.20439911,1585.983276,4374.878
8.905619621,41.30047607,1577.578613,4356.378
8.893174171,41.39654922,1582.95166,4206.021
8.87344265,41.49262619,1589.351929,4132.719
8.859433174,41.58869934,1584.797241,4407.563
8.853410721,41.68477631,1574.154297,4488.392
8.847389221,41.78084946,1593.158081,4742.326
8.841367722,41.87692642,1584.757813,4258.218
8.835345268,41.97299957,1585.074707,4382.946
8.829323769,42.06907654,1578.079346,4373.521
8.822055817,42.16514969,1586.140259,4200.976
8.805790901,42.26122665,1594.545044,4263.119
8.805129051,42.15222168,1662.7677,4285.275
8.810706139,42.01108551,1654.748657,4442.678
8.825102806,41.86995316,1650.501587,4072.604
8.87271595,41.7288208,1667.531738,4547.435
8.855744362,41.58768845,1666.240967,4529.39
8.836586952,41.44655228,1648.492676,4226.076
8.804334641,41.30541992,1658.408691,4496.896
8.772082329,41.21516418,1657.283325,4316.617
8.777421951,41.4253273,1655.298828,4193.338
8.783939362,41.63549042,1655.692871,4567.846
8.790456772,41.84565353,1660.976196,4388.909
8.774398804,42.05581665,1653.151978,4244.042
8.755740166,42.26598358,1679.527588,4284.351
8.745677948,41.24478149,1650.455688,4379.65
8.740944862,41.35297012,1662.949707,4830.896
8.740416527,41.46115875,1660.58374,4184.593
8.739887238,41.56934738,1658.217896,4478.624
8.812551498,41.59588242,1651.373779,4149.74
8.77581501,41.53845596,1656.606445,4445.026
8.731536865,41.4810257,1679.800049,4272.934
8.731215477,41.42359924,1657.974854,4559.033
8.741127014,41.36617279,1644.499023,4521.964
8.742082596,41.30874634,1654.551025,4413.307
8.740478516,41.25131989,1665.474731,4316.852
8.497383118,41.19389343,1640.453491,4314.387
9.276566505,39.26019669,1140.753174,4467.907
9.120769501,39.60246277,1262.151123,4386.209
9.152482986,40.62925339,1430.210083,4447.468
9.256032944,40.97151947,1469.594482,4336.12
9.281552315,39.03533554,1567.196045,4501.304
9.454182625,39.20111465,1571.666626,4714.763
9.286558151,39.36689377,1569.230957,4656.537
9.118933678,39.53267288,1566.795288,4398.782
8.988988876,39.698452,1581.896606,4413.003
8.648661613,39.86423111,1595.756104,4452.54
8.661344528,40.03001022,1575.643188,4392.657
8.689744949,40.19578934,1580.116699,4496.354
8.721928596,40.36156845,1584.913818,4451.594
8.754113197,40.52734756,1584.6427,4557.501
8.756612778,40.69312668,1574.539307,4766.693
8.722817421,40.85890579,1575.028809,4270.501
8.722154617,41.02468491,1581.317261,4401.02
8.770118713,41.19046402,1587.21936,4508.813
8.824320793,41.11888123,1589.070435,4470.019
8.831014633,40.89629745,1574.354248,4289.968
8.800458908,40.67371368,1594.658691,4663.492
8.793935776,40.45112991,1585.354858,4192.372
8.789217949,40.22854233,1579.378662,4483.073
8.744882584,40.11720657,1574.234375,4503.732
8.733614922,40.50711441,1569.090088,4530.882
8.726794243,40.89702606,1577.109497,4452.581
8.723180771,41.2869339,1585.331055,4454.176
8.777562141,41.67684555,1575.950195,4370.677
8.778011322,42.0667572,1577.707031,4706.922
8.72856617,42.45666504,1584.091797,4311.248
8.672857285,41.48241806,1635.987427,4734.396
8.768186569,43.33585739,1599.010254,4565.37
8.631152153,43.67442322,1655.078247,4619.319
8.627016068,43.48791504,1675.206787,4621.726
8.622880936,43.30140686,1687.640137,4724.187
8.713960648,42.86537933,1707.951416,4646.487
8.730443954,42.75074387,1679.549194,4718.325
8.641306877,43.76526642,1662.151367,4895.09
8.704593658,41.04113007,1673.480225,4739.11
8.731215477,43.09825134,1682.231934,4749.685
8.720318794,42.75873566,1684.710693,4424.569
8.741575241,42.41921616,1685.340698,4928.515
8.762215614,42.07969666,1683.272949,4768.747
8.821380615,41.99514008,1695.339355,4704.438
8.846467972,42.16217041,1690.431152,4574.524
8.787509918,42.28423309,1685.522827,4847.349
8.73180294,41.63311386,1683.611938,4737.333
8.718477249,41.32511902,1666.8302,4622.072
8.769980431,41.68471527,1677.610596,4584.969
8.74368763,42.04431152,1681.460815,4628.063
8.631892204,42.40390778,1689.381958,4830.017
8.685921669,42.76350403,1684.735474,4467.355
8.7977314,42.53091812,1686.937012,4847.88
8.781451225,42.23316193,1666.75,4710.343
8.735034943,42.07562637,1674.255005,4980.666
8.695709229,42.05691528,1681.759888,4690.258
8.704652786,42.03820801,1684.64563,4629.058
8.713597298,42.01949692,1680.946655,4540.104
8.722540855,42.00078964,1677.247681,4477.698
8.729273796,41.98207855,1676.678467,4566.729
8.730569839,41.96337128,1677.262329,4422.996
8.733592987,41.94466019,1677.846191,4921.944
8.755892754,42.06362915,1673.723389,4469.57
8.778191566,42.79653549,1691.463623,5236.003
8.787014961,42.90205765,1685.097656,4509.375
8.781467438,42.96321487,1687.951172,4880.424
8.775920868,43.02437592,1690.804565,5039.612
8.770373344,43.08553696,1685.234375,4650.204
8.773112297,43.14669418,1684.335938,5073.559
8.784591675,43.20785522,1682.824341,4674.62
8.736764908,42.4566803,1686.012817,4833.428
8.769618034,41.47818756,1673.987793,4392.993
8.772958755,41.67988205,1682.138916,4672.818
8.772656441,41.88157272,1678.715332,4517.637
8.767518997,42.0832634,1668.386475,5004.585
8.759032249,42.28495789,1694.516602,4437.283
8.750545502,42.48664856,1686.472412,5044.107
8.692872047,42.63516998,1668.973389,4660.506
8.759407043,42.68198395,1678.473877,4517.174
8.747058868,42.72880173,1700.811646,4477.133
8.773028374,42.77561569,1692.47583,4743.444
8.788993835,42.8192215,1677.464844,4646.513
8.747065544,42.84729385,1675.790283,4555.688
8.705137253,42.8753624,1683.666626,4665.049
8.665700912,42.90343094,1685.006104,4604.048
8.703402519,42.9315033,1685.737549,4512.648
8.741103172,42.95957184,1684.41687,4482.81
8.758252144,42.98764038,1681.405029,4523.658
8.776055336,43.01571274,1686.828491,5113.282
8.797740936,43.04378128,1688.175659,5098.288
8.785756111,43.07184982,1693.140991,4431.088
8.767502785,43.09992218,1699.488525,4930.425
8.752843857,43.12799072,1685.186279,4569.374
8.690012932,43.01687622,1692.549072,4700.833
8.632190704,42.72056198,1678.618896,4791.166
8.692581177,42.42425156,1689.888672,4377.176
8.71747303,42.12794113,1686.436157,4545.66
8.726992607,41.83162689,1696.960205,4563.192
8.706648827,41.73444748,1666.866943,4808.747
8.366008759,42.63727951,1677.894287,4387.161
8.216069221,43.24549103,1670.98291,4604.838
8.166167259,43.26605225,1684.300415,4753.15
8.116877556,43.28661346,1666.930908,4595.099
8.037384987,43.83667755,1690.082886,4870.217
7.924314976,44.51036835,1694.154541,4516.386
7.835330486,44.59355927,1665.69165,4895.518
7.833917141,44.27568054,1691.84021,4838.866
7.759718895,43.95780563,1683.914063,4522.762
7.680717468,45.38888931,1671.401733,4480.836
7.605194569,39.33924866,1504.802002,4620.801
7.480513096,35.74920654,1081.135864,6758.474
7.365880013,36.55965805,1112.684692,5868.889
7.482856274,37.68027878,1110.678101,4916.203
7.363776684,38.12289429,1156.758545,4555.311
8.466322899,42.30320358,1510.552002,4191.76
8.546699524,43.2434082,1475.587646,4269.672
8.465949059,42.65169144,1480.412109,4249.411
8.434288979,43.39413834,1485.819702,4121.63
8.520213127,43.0153656,1533.796021,4175.348
8.632021904,38.79491425,1450.077393,4012.388
8.667316437,39.86880493,1474.994873,4143.374
8.616185188,40.9426918,1481.356079,4178.691
8.548814774,41.61048889,1479.192627,4212.828
8.463457108,41.42619705,1476.483765,4317.105
8.508306503,41.24190521,1477.298828,4277.072
8.570445061,41.05761719,1488.190796,4324.662
8.656115532,40.87332535,1500.311035,4125.02
8.667078018,42.22500992,1507.459961,4537.335
8.580004692,42.80170059,1574.426025,4594.066
8.57660675,42.0256691,1567.190796,4319.27
8.625418663,41.85473251,1573.84729,4500.932
8.673181534,41.70740891,1570.99707,4460.742
8.702947617,41.56008911,1582.239136,4496.908
8.7001791,41.4127655,1587.194458,4278.257
8.645656586,41.26544189,1592.14978,4410.713
8.694810867,41.1181221,1585.716797,4561.525
8.72589016,40.97079849,1586.78833,4402.683
8.730298996,40.82347488,1568.771729,4297.086
8.694639206,40.67615509,1575.547729,4414.161
8.658978462,40.52883148,1563.974609,4315.417
8.661579132,40.69863129,1584.729736,4609.121
8.681045532,40.87570572,1587.607788,4329.095
8.674312592,41.05278015,1580.280396,4173.339
8.653159142,41.22985458,1583.731567,4141.943
8.694554329,41.40693283,1576.013916,4367.003
8.696980476,41.58400726,1580.881836,4499.244
8.682894707,41.7610817,1584.540894,4250.858
8.650895119,41.93815613,1607.967163,4396.402
8.618895531,42.11523056,1604.278442,4725.203
8.688261032,42.08845139,1616.397461,4684.854
8.764829636,41.90621948,1607.290405,4277.342
8.756752968,41.72398758,1617.600708,4514.123
8.748675346,41.54175949,1622.953369,4773.218
8.740598679,41.35952759,1627.235474,4587.163
8.725717545,41.17729568,1621.290649,4559.966
8.702076912,41.22060013,1619.809082,4577.131
8.684662819,41.50040436,1621.312012,4443.467
8.697098732,41.7802124,1624.254517,4601.458
8.746387482,42.06001663,1634.963867,4416.94
8.760874748,42.33982086,1639.709839,4491.733
8.731164932,42.61962509,1637.330444,4456.867
8.702226639,42.63978958,1671.357178,4587.118
8.758544922,42.58831406,1663.420654,4554.337
8.806448936,42.53683853,1683.263062,4839.876
8.784825325,42.48536301,1686.275269,4818.873
8.755477905,42.43388367,1689.287598,4703.288
8.798127174,42.38240814,1679.156006,4849.099
8.804634094,42.33093262,1685.0354,4883.377
8.806932449,42.27945709,1680.603149,4782.178
8.811115265,42.22798157,1677.56665,4639.747
8.818060875,42.17650604,1674.530029,4719.512
8.802919388,42.12503052,1679.836914,4559.668
8.760647774,42.1134758,1683.110352,4524.684
8.732007027,42.17891693,1682.851563,4306.892
8.771193504,42.24435806,1682.592651,4858.64
8.857088089,42.30979919,1682.333862,4715.466
8.942982674,42.30853271,1682.075073,4685.233
8.896780014,42.29492188,1677.263428,4682.251
8.849790573,42.28131104,1677.004395,4581.538
8.802802086,42.26770401,1676.745239,4918.061
8.759350777,42.25409317,1676.486084,4791.225
8.735453606,42.24048233,1691.973511,4870.705
8.766688347,42.22687149,1693.435547,4893.736
8.786738396,42.21326065,1690.036621,4722.171
8.791567802,42.19964981,1697.195557,4602.07
8.796992302,42.18603897,1682.594849,4762.562
8.803520203,42.17242813,1686.66626,4754.874
8.804411888,42.15882111,1692.850586,4745.837
8.789915085,42.14521027,1683.487183,4812.815
8.775419235,42.13159943,1689.115112,4857.679
8.760922432,42.11798859,1694.743042,4616.556
8.746425629,42.10437775,1672.090942,4752.961
8.731928825,42.09076691,1683.048096,4476.403
8.774421692,42.07715607,1688.414063,4755.698
8.808574677,42.16317749,1679.357544,4850.197
8.825825691,42.29582214,1687.952759,4530.518
8.814764977,42.4284668,1687.659058,4901.719
8.7872715,42.56110764,1683.803223,4576.517
8.795404434,42.69375229,1673.250244,4928.528
8.771717072,42.82639694,1661.017212,4596.722
8.748029709,42.84319305,1684.59375,4662.262
8.724342346,42.84117126,1691.525024,4758.528
8.790552139,42.83914566,1679.903442,4493.578
8.772809982,43.20009995,1683.427002,4757.268
8.739744186,43.62733078,1695.494873,4848.738
8.663640976,44.05456161,1670.991821,4952.097
8.659179688,42.5345459,1698.386475,4689.155
8.763413429,42.14411545,1702.575562,4871.388
8.828184128,42.29616547,1679.767578,4557.344
8.771183968,42.44821548,1672.65625,4698.702
8.714183807,42.6002655,1683.262451,4806.953
8.699369431,42.75231934,1681.547363,4709.38
8.728000641,42.90436935,1705.526245,4802.227
8.737764359,42.74820328,1674.03833,4533.576
8.721365929,42.54558563,1677.70459,4238.811
8.747379303,42.3429718,1687.203491,4740.028
8.788785934,42.14035797,1677.712524,4678.271
8.776604652,42.10987091,1650.707886,4657.265
8.746602058,42.35966873,1684.795898,4770.544
8.716599464,42.60946655,1684.774292,4850.774
8.689583778,42.85926437,1687.473145,4669.786
8.670832634,43.10906219,1684.706177,4571.268
8.65208149,43.3588562,1673.541504,4775.388
8.681962967,43.51350403,1689.159668,4746.102
8.694286346,43.39677048,1677.237915,4403.029
8.700314522,43.28003311,1686.058228,4777.303
8.665260315,43.17775726,1670.198364,4705.292
8.658017159,43.26723862,1670.705811,4582.693
8.659752846,43.35671997,1676.097412,4523.28
8.661488533,43.44620132,1680.014648,4800.877
8.663223267,43.53568268,1683.931763,4543.444
8.661259651,43.62516403,1676.286377,4827.406
8.657427788,43.7146492,1677.046875,4707.259
8.641284943,43.62496567,1674.780884,4393.521
8.60844326,43.08150482,1682.422607,4599.761
8.716593742,41.87413406,1669.742798,4371.082
8.69000721,42.50176239,1685.748047,4858.055
8.639107704,42.64857864,1689.981445,4441.916
8.695918083,42.69850159,1682.438599,4739.415
8.557911873,44.97185516,1661.942627,4551.283
8.504502296,44.07777405,1681.306396,5024.76
8.539391518,44.12400818,1700.019531,4460.367
8.577500343,41.82908249,1699.501587,4808.794
8.62204361,46.03568649,1653.582886,4534.347
8.672330856,35.19584656,1801.194214,4559.292
8.737526894,42.67728424,1681.10498,4587.373
8.678830147,43.46641541,1688.685059,4715.046
8.611252785,43.33240891,1678.313354,4678.101
8.650756836,41.88371277,1660.474487,4550.478
8.715125084,41.8574028,1681.034058,4784.547
8.735590935,41.83109665,1682.437378,4637.754
8.717585564,41.80478668,1684.973267,4640.264
8.653162003,41.77848053,1687.509033,4704.313
8.653774261,41.75217056,1690.0448,4905.426
8.722643852,41.72586441,1694.008423,4575.375
8.742070198,42.09553528,1673.70752,4370.442
8.728866577,42.53636932,1681.143188,4774.756
8.697583199,42.97719955,1684.038086,4517.863
8.662014008,43.4180336,1683.409424,4761.859
8.625733376,43.85886765,1682.442749,4665.756
8.578038216,43.33977127,1683.701294,4770.65
8.61259079,42.36111069,1689.729126,4693.953
8.668658257,42.02310944,1642.436157,4891.083
8.660612106,42.25857925,1652.602417,4707.039
8.652565002,42.49404907,1670.416138,4710.93
8.644517899,42.72952271,1680.939331,4541.098
8.622002602,43.97930527,1686.849731,4399.467
8.582736015,45.41255188,1682.79126,4797.382
8.482923508,45.21899033,1701.712402,4410.417
8.548672676,44.32269287,1687.265747,4945.809
8.652745247,43.42639542,1685.506348,4827.657
8.756817818,42.53010178,1680.569702,4539.531
8.812665939,42.14276886,1667.586792,4771.359
8.724637985,42.80596161,1675.508057,4819.637
8.636610031,43.41671753,1704.587402,4330.873
8.682599068,43.52511215,1678.793213,4803.491
8.702314377,43.63350677,1700.102417,4973.738
8.638840675,43.74189758,1668.777588,4838.963
8.613934517,44.56280899,1698.428223,4465.827
8.697278023,44.51647568,1692.684692,4622.841
8.724803925,44.15547562,1683.7771,4832.023
8.75233078,43.79447174,1688.008057,4858.413
8.72923851,43.43347168,1691.802368,4965.546
